,travel_company,area,title,price,date,departure_city,duration,remaining_quota,tour_schedule,url
0,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/11,台北,1,20人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
1,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/12,台北,1,6人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
2,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/13,台北,1,17人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
3,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/14,台北,1,31人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
4,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/15,台北,1,12人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
5,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/16,台北,1,17人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
6,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/17,台北,1,23人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
7,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/18,台北,1,7人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
8,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/19,台北,1,17人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
9,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/20,台北,1,23人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
10,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/21,台北,1,25人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
11,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/22,台北,1,26人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
12,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/23,台北,1,19人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
13,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/24,台北,1,27人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
14,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/25,台北,1,24人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
15,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/26,台北,1,31人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
16,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/27,台北,1,23人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
17,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/28,台北,1,24人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
18,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/29,台北,1,20人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
19,雄獅旅遊,台灣,大東北角｜九份紅燈籠祭｜新北旅遊｜1人成行！點亮九份.猴硐.十分1日(11:15出發),599,2024/06/30,台北,1,14人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)11:05集合、11:15出發，逾時不候→12:40十分瀑布、十分老街→14:35自十分車站搭乘臺鐵平溪線列車，14:55抵達猴硐車站，造訪猴硐貓村→16:20九份老街(2024九份紅燈籠祭期間為5/24~6/23，17:30起點燈)→約19:40抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=2efbf039-315e-4f6d-ba57-3f2d43575d64&GroupID=24TN613JUN-T&Platform=app
20,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,600,2024/06/13,台北,1,2人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
21,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,749,2024/06/21,台北,1,35人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
22,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,749,2024/06/22,台北,1,35人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
23,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,749,2024/06/23,台北,1,32人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
24,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,599,2024/06/24,台北,1,35人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
25,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,599,2024/06/25,台北,1,35人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
26,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,599,2024/06/26,台北,1,35人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
27,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,599,2024/06/27,台北,1,35人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
28,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,749,2024/06/28,台北,1,35人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
29,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,749,2024/06/29,台北,1,35人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
30,雄獅旅遊,台灣,新北旅遊｜漫遊北海岸.茶山步道絕美竹林.石門洞.湛藍海上觀景台.老梅迷宮.富貴角海景1日｜大人囝仔,749,2024/06/30,台北,1,32人,"{'D1': {'schedual': '台北車站0730集合、0740出發→0900茶山步道→1100石門洞→1140富基漁港→1300富貴角燈塔(週一休園不開放)、老梅迷宮→1500芝蘭公園海上觀景平台→1630捷運淡水站(僅供下客)→1730返抵台北車站', 'posible_hotel': '溫暖的家'}}",https://travel.liontravel.com//detail?NormGroupID=da4db1f6-567d-424f-8d72-40f9a34a542c&GroupID=24TN613FLD-T&Platform=app
31,雄獅旅遊,台灣,宜蘭旅遊｜賞花趣~夢幻花海隧道.採鳳梨旺旺來.三奇美徑稻浪.望龍埤.舊城美食尋寶一日｜大人囝仔,799,2024/06/13,台北,1,5人,{},https://travel.liontravel.com//detail?NormGroupID=8adc2a48-8606-4ffc-95ae-4b224347a9f6&GroupID=24TE613TUO-T&Platform=app
32,雄獅旅遊,台灣,宜蘭旅遊｜賞花趣~夢幻花海隧道.採鳳梨旺旺來.三奇美徑稻浪.望龍埤.舊城美食尋寶一日｜大人囝仔,899,2024/06/15,台北,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=8adc2a48-8606-4ffc-95ae-4b224347a9f6&GroupID=24TE613TUO-T&Platform=app
33,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/11,台北新竹,1,5人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
34,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/13,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
35,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/14,台北新竹,1,4人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
36,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1699,2024/06/15,台北新竹,1,5人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
37,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1699,2024/06/16,台北新竹,1,4人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
38,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/17,台北新竹,1,4人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
39,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/18,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
40,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/19,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
41,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/20,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
42,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/21,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
43,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1699,2024/06/22,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
44,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1699,2024/06/23,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
45,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/24,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
46,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/25,台北新竹,1,4人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
47,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/26,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
48,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/27,台北新竹,1,4人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
49,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1499,2024/06/28,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
50,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1699,2024/06/29,台北新竹,1,5人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
51,雄獅旅遊,台灣,【天天出發】Together一起旅行◎雪霸休閒農場◎雲端上的觀霧◎雲霧步道1日（一人成行）,1699,2024/06/30,台北新竹,1,7人,{},https://travel.liontravel.com//detail?NormGroupID=1ca921f6-bc01-4daa-9804-6fbff960b22b&GroupID=24TN613SN1-T&Platform=app
52,雄獅旅遊,台灣,大東北角｜新北旅遊｜1人成行！九份.猴硐.十分超值1日(09:00出發),599,2024/06/11,台北,1,31人,"{'D1': {'schedual': '雄獅站前門市(鄰近台北車站北二門)08:50集合、09:00出發，逾時不候→10:20十分瀑布、十分老街→12:39自十分車站搭乘臺鐵平溪線列車，12:59抵達猴硐車站，造訪猴硐貓村→14:20九份老街→約17:30抵達台北101', 'posible_hotel': 'X'}}",https://travel.liontravel.com//detail?NormGroupID=0b2c6cd6-314a-4166-a978-53109119c31a&GroupID=24TN614JIU-T&Platform=app
