旅行社,行程網頁,行程名稱,哪裡出發,跟團/自由行,成團人數,旅程天數,已成團/保證出團,將成團,交通方式,行程資訊,行程日期和價格
東南旅遊,https://trip.settour.com.tw/kinmen/product/GDG0000002258,【獺上金門】踩浪拾花蛤、彩繪風獅爺、喊泉舒壓、大小金門3日遊- 北出,松山出發,跟團遊,20人成行,3天2夜,01,01,未提供交通方式,第1天: 第1天 - 松山機場／金門→金門大橋→小金門【雙口海濱公園、沙溪堡、九宮坑道】→陳景蘭洋樓→建功嶼（金門版摩西分海）→住宿飯店 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 彩繪風獅爺（杯墊）→南石滬喊泉舒壓→沙美老街（彩繪壁畫）→沙美摩洛哥（秘境美拍）→全家水獺打卡牆 →踩浪拾花蛤→住宿飯店 - 住宿地點: 未提供住宿 | 第3天: 第3天 - 翟山坑道→莒光樓→後浦小鎮（金城模範街、邱良功母節孝坊、金城總兵署）→金門機場／松山機場 - 住宿地點: 未提供住宿,"{'7月/06': '$10,588', '7月/13': '$10,588', '8月/01': '洽客服 $9,388', '8月/02': '洽客服 $10,588', '8月/03': '洽客服 $10,588', '8月/04': '洽客服 $9,388', '8月/05': '洽客服 $8,988', '8月/06': '洽客服 $8,988', '8月/07': '洽客服 $8,988', '8月/08': '洽客服 $9,388', '8月/09': '洽客服 $10,588', '8月/10': '洽客服 $10,588', '8月/11': '洽客服 $9,388', '8月/12': '洽客服 $8,988', '8月/13': '洽客服 $8,988', '8月/14': '洽客服 $8,988', '8月/15': '洽客服 $9,388', '8月/16': '洽客服 $10,588', '8月/17': '洽客服 $10,588', '8月/18': '洽客服 $9,388', '8月/19': '洽客服 $8,988', '8月/20': '洽客服 $8,988', '8月/21': '洽客服 $8,988', '8月/22': '洽客服 $9,388', '8月/23': '洽客服 $10,588', '8月/24': '洽客服 $10,588', '8月/25': '洽客服 $9,388', '8月/26': '洽客服 $8,988', '8月/27': '洽客服 $8,988', '8月/28': '洽客服 $8,988', '8月/29': '洽客服 $9,388', '8月/30': '洽客服 $10,588', '8月/31': '洽客服 $10,588', '9月/01': '洽客服 $9,388', '9月/02': '洽客服 $8,988', '9月/03': '洽客服 $8,988', '9月/04': '洽客服 $8,988', '9月/05': '洽客服 $9,388', '9月/06': '洽客服 $10,588', '9月/07': '洽客服 $10,588', '9月/08': '洽客服 $9,388', '9月/09': '洽客服 $8,988', '9月/10': '洽客服 $8,988', '9月/11': '洽客服 $8,988', '9月/12': '洽客服 $9,388', '9月/13': '洽客服 $10,588', '9月/18': '洽客服 $8,988', '9月/19': '洽客服 $9,388', '9月/20': '洽客服 $10,588', '9月/21': '洽客服 $10,588', '9月/22': '洽客服 $9,388', '9月/23': '洽客服 $8,988', '9月/24': '洽客服 $8,988', '9月/25': '洽客服 $8,988', '9月/26': '洽客服 $9,388', '9月/27': '洽客服 $10,588', '9月/28': '洽客服 $10,588', '9月/29': '洽客服 $9,388', '9月/30': '洽客服 $8,988'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006772,【奢華舒心渡假】雙五星華航諾富特、北投溫泉大地酒店、尊饗歐陸西餐三日遊,高雄出發,跟團遊,36人成行,3天2夜,01,01,巴士 大型遊覽巴士 43人座,第1天: 第1天 - 高雄/台南→溪湖觀光糖廠→彰化永樂形象商圈午餐自理→新埔海堤通海步道→白沙屯純樸漁村媽祖商圈→Novotel Taipei台北諾富特華航桃園機場飯店辦理入住→桃園機場美食街自理晚餐(刷電子票證三站免費：機場旅館站、機場第一航廈、機場第二航廈)→自行返回飯店→輕鬆享受飯店設施 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 晨喚早餐→退房出發→野柳地質公園→金包里老街午餐自理→北投大地溫泉酒店辦理入住→使用飯店設施→飯店尊榮西式奇岩套餐饗宴(餐標每人$1580元+10%)→自由活動 - 住宿地點: 未提供住宿 | 第3天: 第3天 - 無晨喚，悠閒享受早餐→使用飯店設施或北投溫泉景點自由逛→退房出發→Big City 時尚新竹巨城OUTLET→賦歸 - 住宿地點: 未提供住宿,"{'6月/17': '$8,999起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GDP0000002488,【5星 金湖飯店】金門團體自由行三日遊(台中出發),台中出發,自由行,2人成行,3天2夜,01,01,未提供交通方式,,"{'6月/01': '$9,888起', '6月/02': '$9,188起', '6月/03': '$9,088起', '6月/04': '$9,088起', '6月/05': '$9,088起', '6月/11': '$9,088起', '6月/12': '$9,088起', '6月/13': '$9,188起', '6月/14': '$9,888起', '6月/15': '$9,888起', '6月/16': '$9,188起', '6月/17': '$9,088起', '6月/18': '$9,088起', '6月/19': '$9,088起', '6月/20': '$9,188起', '6月/21': '$9,888起', '6月/22': '$9,888起', '6月/23': '$9,188起', '6月/24': '$9,088起', '6月/25': '$9,088起', '6月/26': '$9,088起', '6月/27': '$9,188起', '6月/28': '$9,888起', '6月/29': '$9,888起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GDP0000002483,【5星 金湖飯店】金門團體自由行三日遊(高雄出發),高雄出發,自由行,2人成行,3天2夜,01,01,國內團體票 00:00高雄市 立榮航空-經濟艙-依客服回覆,,"{'6月/01': '$9,888起', '6月/02': '$9,188起', '6月/03': '$9,088起', '6月/04': '$9,088起', '6月/05': '$9,088起', '6月/11': '$9,088起', '6月/12': '$9,088起', '6月/13': '$9,188起', '6月/14': '$9,888起', '6月/15': '$9,888起', '6月/16': '$9,188起', '6月/17': '$9,088起', '6月/18': '$9,088起', '6月/19': '$9,088起', '6月/20': '$9,188起', '6月/21': '$9,888起', '6月/22': '$9,888起', '6月/23': '$9,188起', '6月/24': '$9,088起', '6月/25': '$9,088起', '6月/26': '$9,088起', '6月/27': '$9,188起', '6月/28': '$9,888起', '6月/29': '$9,888起'}"
東南旅遊,https://trip.settour.com.tw/kinmen/product/GDG0000002066,【航海~花火】東海秘境、嗨玩水上活動贈石滬浮潛、海洋牧場三日-高雄出發,高雄出發,跟團遊,8人成行,3天2夜,01,01,未提供交通方式,第1天: 第1天 - 機場集合出發╱澎湖機場→海洋牧場→免稅商店→飯店→如遇花火節請自行前往花火施放場地 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 飯店出發→東海一日遊(巡航員貝嶼、潮間帶生態之旅、石滬浮潛、水上活動、賞燕鷗)→媽宮特產館→飯店→如遇花火節請自行前往花火施放場地 - 住宿地點: 未提供住宿 | 第3天: 第3天 - 飯店出發環島(跨海大橋、大菓葉柱狀玄武岩、二崁聚落古厝、赤崁魚鄉、通樑古榕、中屯風車)→丁香魚觀光工廠→市區古蹟導覽(篤行十村、天后宮、四眼井、施公祠、萬軍井)→快樂賦歸 - 住宿地點: 未提供住宿,"{'6月/12': '$9,899', '6月/14': '$9,899', '6月/16': '$9,899', '6月/17': '$9,899', '6月/19': '$9,899', '6月/21': '$9,899', '6月/23': '$9,899', '6月/24': '$9,899', '6月/26': '已成團 $9,899', '6月/28': '$9,899', '6月/30': '$9,899', '7月/03': '$9,699', '7月/04': '$9,899', '7月/06': '$9,899', '7月/14': '$9,899', '7月/15': '$9,899', '7月/16': '$9,899', '7月/18': '$9,899', '7月/20': '$9,899', '7月/25': '$9,899', '7月/30': '$9,899', '7月/31': '$9,699', '8月/02': '洽客服 $9,899', '8月/04': '洽客服 $9,699', '8月/05': '洽客服 $9,699', '8月/07': '洽客服 $9,699', '8月/09': '洽客服 $9,899', '8月/11': '洽客服 $9,699', '8月/12': '洽客服 $9,699', '8月/14': '洽客服 $9,699', '8月/16': '洽客服 $9,899', '8月/18': '洽客服 $9,699', '8月/19': '洽客服 $9,699', '8月/21': '洽客服 $9,699', '8月/23': '洽客服 $9,899', '8月/25': '洽客服 $9,699', '8月/26': '洽客服 $9,699', '8月/28': '洽客服 $9,699', '8月/30': '洽客服 $9,899', '9月/01': '洽客服 $9,699', '9月/02': '洽客服 $9,699', '9月/04': '洽客服 $9,699', '9月/06': '洽客服 $9,899', '9月/08': '洽客服 $9,699', '9月/09': '洽客服 $9,699', '9月/11': '洽客服 $9,699', '9月/13': '洽客服 $9,899', '9月/15': '洽客服 $9,699', '9月/16': '洽客服 $9,699', '9月/18': '洽客服 $9,699', '9月/20': '洽客服 $9,899', '9月/22': '洽客服 $9,699', '9月/23': '洽客服 $9,699', '9月/25': '洽客服 $9,699', '9月/27': '洽客服 $9,899', '9月/29': '洽客服 $9,699', '9月/30': '洽客服 $9,699'}"
東南旅遊,https://trip.settour.com.tw/kinmen/product/GDG0000002233,【微旅行2024航海王花火節早鳥限定】澎湖限定三日遊-高雄出發,高雄出發,自由行,4人成行,3天2夜,01,01,未提供交通方式,第1天: 第1天 - 高雄機場/澎湖馬公機場→全日自由活動→15：00入住飯店→馬公市區美食大探索 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 飯店享受沒有Morning Call的早晨→自選活動二選一~(隘門沙灘五合一水上活動)或(吉貝島八合一水上活動)→飯店 - 住宿地點: 未提供住宿 | 第3天: 第3天 - 飯店享受沒有Morning Call的早晨→全日自由活動推薦行程市區觀光巡禮→馬公機場/高雄機場 - 住宿地點: 未提供住宿,"{'6月/02': '$9,199', '6月/03': '$9,199', '6月/04': '$9,099', '6月/05': '$9,199', '6月/06': '$9,199', '6月/11': '$9,099', '6月/12': '$9,199', '6月/13': '$9,199', '6月/14': '$9,299', '6月/15': '$9,199', '6月/16': '$9,199', '6月/17': '$9,199', '6月/18': '$9,099', '6月/19': '$9,199', '6月/20': '$9,199', '6月/21': '$9,299', '6月/22': '$9,199', '6月/23': '$9,199', '6月/24': '$9,199', '6月/25': '$9,099', '6月/26': '$9,199', '6月/27': '$9,199', '6月/28': '$9,299', '6月/29': '$9,199', '6月/30': '$9,199'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GDP0000000666,蘭嶼浮潛自在采風三日【火車版】,台北出發,自由行,2人成行,3天2夜,01,01,未提供交通方式,第1天: 第1天 - 台北→台東→蘭嶼 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 蘭嶼浮潛活動、拼板舟體驗(2選1)→蘭嶼 - 住宿地點: 未提供住宿 | 第3天: 第3天 - 蘭嶼自由休閒→台東→台北 - 住宿地點: 未提供住宿,"{'5月/24': '$9,300起', '5月/25': '$9,300起', '5月/26': '$9,100起', '5月/27': '$9,100起', '5月/28': '$9,100起', '5月/29': '$9,100起', '5月/30': '$9,100起', '5月/31': '$9,300起', '6月/01': '$9,300起', '6月/02': '$9,100起', '6月/03': '$9,100起', '6月/04': '$9,100起', '6月/05': '$9,100起', '6月/06': '$9,300起', '6月/10': '$9,100起', '6月/11': '$9,100起', '6月/12': '$9,100起', '6月/13': '$9,100起', '6月/14': '$9,300起', '6月/15': '$9,300起', '6月/16': '$9,100起', '6月/17': '$9,100起', '6月/18': '$9,100起', '6月/19': '$9,100起', '6月/20': '$9,100起', '6月/21': '$9,300起', '6月/22': '$9,300起', '6月/23': '$9,100起', '6月/24': '$9,100起', '6月/25': '$9,100起', '6月/26': '$9,100起', '6月/27': '$9,100起', '6月/28': '$9,300起', '6月/29': '$9,300起', '6月/30': '$9,100起', '7月/01': '$9,100起', '7月/02': '$9,100起', '7月/03': '$9,100起', '7月/04': '$9,100起', '7月/05': '$9,300起', '7月/06': '$9,300起', '7月/07': '$9,100起', '7月/08': '$9,100起', '7月/09': '$9,100起', '7月/10': '$9,100起', '7月/11': '$9,100起', '7月/12': '$9,300起', '7月/13': '$9,300起', '7月/14': '$9,100起', '7月/15': '$9,100起', '7月/16': '$9,100起', '7月/17': '$9,100起', '7月/18': '$9,100起', '7月/19': '$9,300起', '7月/20': '$9,300起', '7月/21': '$9,100起', '7月/22': '$9,100起', '7月/23': '$9,100起', '7月/24': '$9,100起', '7月/25': '$9,100起', '7月/26': '$9,300起', '7月/27': '$9,300起', '7月/28': '$9,100起', '7月/29': '$9,100起', '7月/30': '$9,100起', '7月/31': '$9,100起', '8月/01': '$9,100起', '8月/02': '$9,300起', '8月/03': '$9,300起', '8月/04': '$9,100起', '8月/05': '$9,100起', '8月/06': '$9,100起', '8月/07': '$9,100起', '8月/08': '$9,100起', '8月/09': '$9,300起', '8月/10': '$9,300起', '8月/11': '$9,100起', '8月/12': '$9,100起', '8月/13': '$9,100起', '8月/14': '$9,100起', '8月/15': '$9,100起', '8月/16': '$9,300起', '8月/17': '$9,300起', '8月/18': '$9,100起', '8月/19': '$9,100起', '8月/20': '$9,100起', '8月/21': '$9,100起', '8月/22': '$9,100起', '8月/23': '$9,300起', '8月/24': '$9,300起', '8月/25': '$9,100起', '8月/26': '$9,100起', '8月/27': '$9,100起', '8月/28': '$9,100起', '8月/29': '$9,100起', '8月/30': '$9,300起', '8月/31': '$9,300起', '9月/01': '$9,100起', '9月/02': '$9,100起', '9月/03': '$9,100起', '9月/04': '$9,100起', '9月/05': '$9,100起', '9月/06': '$9,300起', '9月/07': '$9,300起', '9月/08': '$9,100起', '9月/09': '$9,100起', '9月/10': '$9,100起', '9月/11': '$9,100起', '9月/12': '$9,100起', '9月/13': '$9,300起', '9月/14': '$9,300起', '9月/15': '$9,300起', '9月/18': '$9,100起', '9月/19': '$9,100起', '9月/20': '$9,300起', '9月/21': '$9,300起', '9月/22': '$9,100起', '9月/23': '$9,100起', '9月/24': '$9,100起', '9月/25': '$9,100起', '9月/26': '$9,100起', '9月/27': '$9,300起', '9月/28': '$9,300起', '9月/29': '$9,100起', '9月/30': '$9,100起', '10月/01': '$9,100起', '10月/02': '$9,100起', '10月/03': '$9,100起', '10月/04': '$9,300起', '10月/05': '$9,300起', '10月/06': '$9,100起', '10月/07': '$9,100起', '10月/08': '$9,100起', '10月/10': '$9,300起', '10月/11': '$9,300起', '10月/12': '$9,300起', '10月/13': '$9,100起', '10月/14': '$9,100起', '10月/15': '$9,100起', '10月/16': '$9,100起', '10月/17': '$9,100起', '10月/18': '$9,300起', '10月/19': '$9,300起', '10月/20': '$9,100起', '10月/21': '$9,100起', '10月/22': '$9,100起', '10月/23': '$9,100起', '10月/24': '$9,100起', '10月/25': '$9,300起', '10月/26': '$9,300起', '10月/27': '$9,100起', '10月/28': '$9,100起', '10月/29': '$9,100起', '10月/30': '$9,100起', '10月/31': '$9,100起'}"
東南旅遊,https://trip.settour.com.tw/kinmen/product/GDG0000002027,【尋訪藍眼淚】珠山聚落、舒壓喊泉、古崗湖下午茶、大小金門3日遊-北出,松山出發,跟團遊,20人成行,3天2夜,01,01,未提供交通方式,第1天: 第1天 - 台灣／金門→陳景蘭洋樓→南石滬喊泉舒壓→陽翟老街+金東電影院→尋訪藍眼淚→住宿飯店 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 金門大橋→小金門【雙口海濱公園、沙溪堡、九宮坑道】→古崗湖梁山觀止步道→古崗湖下午茶→珠山聚落（閩南聚落）→住宿飯店 - 住宿地點: 未提供住宿 | 第3天: 第3天 - 翟山坑道→莒光樓→後浦小鎮（金城模範街、邱良功母節孝坊、金城總兵署）→金門機場／台灣 - 住宿地點: 未提供住宿,"{'6月/01': '洽客服 $10,588', '6月/02': '洽客服 $9,588', '6月/03': '洽客服 $9,188', '6月/04': '洽客服 $9,188', '6月/05': '洽客服 $9,188', '6月/06': '洽客服 $9,588', '6月/10': '洽客服 $9,188', '6月/11': '洽客服 $9,188', '6月/12': '洽客服 $9,188', '6月/13': '洽客服 $9,588', '6月/14': '洽客服 $10,588', '6月/15': '洽客服 $10,588', '6月/16': '洽客服 $9,588', '6月/17': '洽客服 $9,188', '6月/18': '洽客服 $9,188', '6月/19': '洽客服 $9,188', '6月/20': '洽客服 $9,588', '6月/21': '洽客服 $10,588', '6月/22': '洽客服 $10,588', '6月/23': '洽客服 $9,588', '6月/24': '洽客服 $9,188', '6月/25': '洽客服 $9,188', '6月/26': '洽客服 $9,188', '6月/27': '洽客服 $9,588', '6月/28': '洽客服 $10,588', '6月/29': '洽客服 $10,588', '6月/30': '洽客服 $9,588'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006063,【高山農場】台一生態花卉、清境香格里拉福壽山、合歡山武嶺、長榮五星三日,台北出發,跟團遊,4人成行,3天2夜,未找到已成團/保證出團資訊,未找到將成團資訊,未提供交通方式,第1天: 第1天 - 台北→台一生態休閒農場(歐式花園.水上愛心)→台版小瑞士～清境農場(門票請自理)→清境歐風民宿 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 絕美中橫景觀(合歡山.武嶺最高景觀公路)→福壽山農場(松盧.鴛鴦湖)→埔里18度C巧克力工房→台中 - 住宿地點: 未提供住宿 | 第3天: 第3天 - 飯店自由享用休閒設施或自費報名參加中台灣精選行程(2選1)→台中搭高鐵回台北 - 住宿地點: 未提供住宿,"{'5月/25': '可候補 $10,200起', '5月/26': '$9,400起', '5月/28': '$9,200起', '5月/30': '$9,200起', '6月/01': '可候補 $10,200起', '6月/02': '$9,400起', '6月/04': '$9,200起', '6月/06': '$9,200起', '6月/08': '可候補 $11,200起', '6月/09': '可候補 $11,200起', '6月/11': '$9,200起', '6月/13': '$9,200起', '6月/15': '可候補 $10,200起', '6月/16': '$9,400起', '6月/18': '$9,200起', '6月/20': '$9,200起', '6月/22': '可候補 $10,200起', '6月/23': '$9,400起', '6月/25': '$9,200起', '6月/27': '$9,200起', '6月/29': '可候補 $10,200起', '6月/30': '$9,400起', '7月/02': '$9,400起', '7月/04': '$9,400起', '7月/06': '可候補 $10,200起', '7月/07': '$9,400起', '7月/09': '$9,400起', '7月/11': '$9,400起', '7月/13': '可候補 $10,200起', '7月/14': '$9,400起', '7月/16': '$9,400起', '7月/18': '$9,400起', '7月/20': '可候補 $10,200起', '7月/21': '$9,400起', '7月/23': '$9,400起', '7月/25': '$9,400起', '7月/27': '可候補 $10,200起', '7月/28': '$9,400起', '7月/30': '$9,400起', '8月/01': '$9,400起', '8月/03': '$10,200起', '8月/04': '$9,400起', '8月/06': '$9,400起', '8月/08': '$9,400起', '8月/10': '$10,200起', '8月/11': '$9,400起', '8月/13': '$9,400起', '8月/15': '$9,400起', '8月/17': '$10,200起', '8月/18': '$9,400起', '8月/20': '$9,400起', '8月/22': '$9,400起', '8月/24': '$10,200起', '8月/25': '$9,400起', '8月/27': '$9,400起', '8月/29': '$9,400起', '8月/31': '$10,200起', '9月/01': '$9,400起', '9月/03': '$9,200起', '9月/05': '$9,200起', '9月/07': '可候補 $10,200起', '9月/08': '$9,400起', '9月/10': '$9,200起', '9月/12': '$9,200起', '9月/14': '可候補 $10,200起', '9月/15': '$9,400起', '9月/17': '可候補 $9,200起', '9月/19': '$9,200起', '9月/21': '可候補 $10,200起', '9月/22': '$9,400起', '9月/24': '$9,200起', '9月/26': '$9,200起', '9月/28': '可候補 $10,200起', '9月/29': '$9,400起', '10月/01': '$9,200起', '10月/03': '$9,200起', '10月/05': '可候補 $10,200起', '10月/06': '$9,400起', '10月/08': '$9,200起', '10月/10': '可候補 $9,200起', '10月/12': '可候補 $10,200起', '10月/13': '$9,400起', '10月/15': '$9,200起', '10月/17': '$9,200起', '10月/19': '可候補 $10,200起', '10月/20': '$9,400起', '10月/22': '$9,200起', '10月/24': '$9,200起', '10月/26': '可候補 $10,200起', '10月/27': '$9,400起', '10月/29': '$9,200起', '10月/31': '$9,200起', '11月/02': '可候補 $10,200起', '11月/03': '$9,400起', '11月/05': '$9,200起', '11月/07': '$9,200起', '11月/09': '可候補 $10,200起', '11月/10': '$9,400起', '11月/12': '$9,200起', '11月/14': '$9,200起', '11月/16': '可候補 $10,200起', '11月/17': '$9,400起', '11月/19': '$9,200起', '11月/21': '$9,200起', '11月/23': '可候補 $10,200起', '11月/24': '$9,400起', '11月/26': '$9,200起', '11月/28': '$9,200起', '11月/30': '可候補 $10,200起', '12月/01': '$9,400起', '12月/03': '$9,200起', '12月/05': '$9,200起', '12月/07': '可候補 $10,200起', '12月/08': '$9,400起', '12月/10': '$9,200起', '12月/12': '$9,200起', '12月/14': '可候補 $10,200起', '12月/15': '$9,400起', '12月/17': '$9,200起', '12月/19': '$9,200起', '12月/21': '可候補 $10,200起', '12月/22': '$9,400起', '12月/24': '$9,200起', '12月/26': '$9,200起', '12月/28': '可候補 $10,200起', '12月/29': '$9,400起'}"
東南旅遊,https://trip.settour.com.tw/kinmen/product/GDG0000002285,【漫漫。卡蹓】享自由、想慢行、想放風、享馬祖三日機加酒-松山出發,松山出發,自由行,2人成行,3天2夜,01,01,未提供交通方式,第1天: 第1天 - 台北／南竿→全日自由活動→入住民宿 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 南竿／(或北竿) →全日自由活動→民宿休息 - 住宿地點: 未提供住宿 | 第3天: 第3天 - (或北竿)－南竿→全日自由活動→／台北 - 住宿地點: 未提供住宿,"{'7月/01': '洽客服 $9,280', '7月/02': '洽客服 $9,280', '7月/03': '洽客服 $9,280', '7月/04': '洽客服 $9,280', '7月/05': '洽客服 $9,280', '7月/06': '洽客服 $9,280', '7月/07': '洽客服 $9,280', '7月/08': '洽客服 $9,280', '7月/09': '洽客服 $9,280', '7月/10': '洽客服 $9,280', '7月/11': '洽客服 $9,280', '7月/12': '洽客服 $9,280', '7月/13': '洽客服 $9,280', '7月/14': '洽客服 $9,280', '7月/15': '洽客服 $9,280', '7月/16': '洽客服 $9,280', '7月/17': '洽客服 $9,280', '7月/18': '洽客服 $9,280', '7月/19': '洽客服 $9,280', '7月/20': '洽客服 $9,280', '7月/21': '洽客服 $9,280', '7月/22': '洽客服 $9,280', '7月/23': '洽客服 $9,280', '7月/24': '洽客服 $9,280', '7月/25': '洽客服 $9,280', '7月/26': '洽客服 $9,280', '7月/27': '洽客服 $9,280', '7月/28': '洽客服 $9,280', '7月/29': '洽客服 $9,280', '7月/30': '洽客服 $9,280', '7月/31': '洽客服 $9,280', '8月/01': '洽客服 $9,280', '8月/02': '洽客服 $9,280', '8月/03': '洽客服 $9,280', '8月/04': '洽客服 $9,280', '8月/05': '洽客服 $9,280', '8月/06': '洽客服 $9,280', '8月/07': '洽客服 $9,280', '8月/08': '洽客服 $9,280', '8月/09': '洽客服 $9,280', '8月/10': '洽客服 $9,280', '8月/11': '洽客服 $9,280', '8月/12': '洽客服 $9,280', '8月/13': '洽客服 $9,280', '8月/14': '洽客服 $9,280', '8月/15': '洽客服 $9,280', '8月/16': '洽客服 $9,280', '8月/17': '洽客服 $9,280', '8月/18': '洽客服 $9,280', '8月/19': '洽客服 $9,280', '8月/20': '洽客服 $9,280', '8月/21': '洽客服 $9,280', '8月/22': '洽客服 $9,280', '8月/23': '洽客服 $9,280', '8月/24': '洽客服 $9,280', '8月/25': '洽客服 $9,280', '8月/26': '洽客服 $9,280', '8月/27': '洽客服 $9,280', '8月/28': '洽客服 $9,280', '8月/29': '洽客服 $9,280', '8月/30': '洽客服 $9,280', '8月/31': '洽客服 $9,280'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GDP0000002487,【5星 金湖飯店】金門團體自由行三日遊(松山出發),松山出發,自由行,2人成行,3天2夜,01,01,未提供交通方式,,"{'6月/01': '$10,388起', '6月/02': '$9,388起', '6月/03': '$9,288起', '6月/04': '$9,288起', '6月/05': '$9,288起', '6月/11': '$9,288起', '6月/12': '$9,288起', '6月/13': '$9,388起', '6月/14': '$10,388起', '6月/15': '$10,388起', '6月/16': '$9,388起', '6月/17': '$9,288起', '6月/18': '$9,288起', '6月/19': '$9,288起', '6月/20': '$9,388起', '6月/21': '已報名 2 $10,388起', '6月/22': '$10,388起', '6月/23': '$9,388起', '6月/24': '$9,288起', '6月/25': '$9,288起', '6月/26': '$9,288起', '6月/27': '$9,388起', '6月/28': '$10,388起', '6月/29': '$10,388起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000005210,福壽山天池、梨山賓館楓之谷、武陵櫻花鉤吻鮭天空之鏡、礁溪品文旅三日,台北出發,跟團遊,4人成行,3天2夜,01,01,未提供交通方式,第1天: 第1天 - 台北→宜蘭茶之鄉或南山村→福壽山農場(天池秘境達觀亭.鴛鴦湖.松廬)→梨山風景區(賓館宮殿行館) - 住宿地點: 未提供住宿 | 第2天: 第2天 - 上午自由活動:建議您可自由前往梨山楓之谷-1956秘密花園→武陵農場北谷園區(雪山登山口天空之鏡)→南谷園區(尋找櫻花鉤吻鮭)或季節賞花遊園→礁溪 - 住宿地點: 未提供住宿 | 第3天: 第3天 - 上午自由活動(礁溪小鎮自行漫遊或享用飯店溫泉設施)→礁溪火車站或客運站→返回台北 - 住宿地點: 未提供住宿,"{'5月/17': '可候補 $10,180起', '5月/18': '可候補 $10,180起', '5月/22': '$9,380起', '5月/24': '可候補 $10,180起', '5月/25': '可候補 $10,180起', '5月/29': '$9,380起', '5月/31': '可候補 $10,180起', '6月/01': '可候補 $10,180起', '6月/05': '$9,380起', '6月/07': '可候補 $10,180起', '6月/08': '可候補 已報名 4 $10,180起', '6月/12': '$9,380起', '6月/14': '可候補 $10,180起', '6月/15': '可候補 $10,180起', '6月/19': '$9,380起', '6月/21': '可候補 $10,180起', '6月/22': '可候補 $10,180起', '6月/26': '$9,380起', '6月/28': '可候補 $10,180起', '6月/29': '可候補 $10,180起', '7月/03': '$9,980起', '7月/05': '可候補 $10,480起', '7月/06': '可候補 $10,480起', '7月/10': '$9,980起', '7月/11': '$9,980起', '7月/12': '可候補 $10,480起', '7月/13': '可候補 $10,480起', '7月/17': '$9,980起', '7月/19': '可候補 $10,480起', '7月/20': '可候補 $10,480起', '7月/24': '$9,980起', '7月/26': '可候補 $10,480起', '7月/27': '可候補 $10,480起', '7月/31': '$9,980起', '8月/02': '可候補 $10,480起', '8月/03': '可候補 $10,480起', '8月/07': '$9,980起', '8月/09': '可候補 $10,480起', '8月/10': '可候補 $10,480起', '8月/14': '$9,980起', '8月/16': '可候補 $10,480起', '8月/17': '可候補 $10,480起', '8月/21': '$9,980起', '8月/23': '可候補 $10,480起', '8月/24': '可候補 $10,480起', '8月/28': '$9,980起', '8月/30': '可候補 $10,480起', '8月/31': '可候補 $10,480起', '9月/04': '$9,680起', '9月/06': '可候補 $10,480起', '9月/07': '可候補 $10,480起', '9月/11': '$9,680起', '9月/13': '可候補 $10,480起', '9月/14': '可候補 $10,480起', '9月/18': '$9,680起', '9月/20': '可候補 $10,480起', '9月/21': '可候補 $10,480起', '9月/25': '$9,680起', '9月/27': '可候補 $10,480起', '9月/28': '可候補 $10,480起', '10月/02': '$9,680起', '10月/04': '可候補 $10,480起', '10月/05': '可候補 $10,480起', '10月/09': '可候補 $9,980起', '10月/11': '可候補 $10,480起', '10月/12': '可候補 $10,480起', '10月/16': '$9,680起', '10月/18': '可候補 $10,480起', '10月/19': '可候補 $10,480起', '10月/23': '$9,680起', '10月/25': '可候補 $10,480起', '10月/26': '可候補 $10,480起', '10月/30': '$9,680起', '11月/01': '可候補 $10,480起', '11月/02': '可候補 $10,480起', '11月/06': '$9,680起', '11月/08': '可候補 $10,480起', '11月/09': '可候補 $10,480起', '11月/13': '$9,680起', '11月/15': '可候補 $10,480起', '11月/16': '可候補 $10,480起', '11月/20': '$9,680起', '11月/22': '可候補 $10,480起', '11月/23': '可候補 $10,480起', '11月/27': '$9,680起', '11月/29': '可候補 $10,480起', '11月/30': '可候補 $10,480起', '12月/04': '$9,680起', '12月/06': '可候補 $10,480起', '12月/07': '可候補 $10,480起', '12月/11': '$9,680起', '12月/13': '可候補 $10,480起', '12月/14': '可候補 $10,480起', '12月/18': '$9,680起', '12月/20': '可候補 $10,480起', '12月/21': '可候補 $10,480起', '12月/25': '$9,680起', '12月/27': '可候補 $10,480起', '12月/28': '可候補 $10,480起'}"
